trace_id,filepath,rel_path,source_split,split_origin,attack_family,attack_scenario,label,label_binary,length,sha1,is_empty,has_parse_error,parse_error,protocol,fold,split
T_f7ac7bdc7d8b,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2566.txt,Validation_Data_Master\UVD-2566.txt,val_normal,val_normal,,,normal,0,292,6e19d0096e96ad2a72d5a8ddfbbcb8a26db6d41b,False,False,,protocol_cv_by_scenario,4,val
T_f5eeb35bb122,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2567.txt,Validation_Data_Master\UVD-2567.txt,val_normal,val_normal,,,normal,0,977,01b2f2a14f8e6eb3847190ae64a6cf7bd8184ca3,False,False,,protocol_cv_by_scenario,4,val
T_8ba153e50e45,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2568.txt,Validation_Data_Master\UVD-2568.txt,val_normal,val_normal,,,normal,0,1010,74219e0e24b89ad79d3c486386d0b2943c23ba03,False,False,,protocol_cv_by_scenario,4,val
T_02d5d16aeca5,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2569.txt,Validation_Data_Master\UVD-2569.txt,val_normal,val_normal,,,normal,0,99,24465cfa7ca48d90f52b50b09e4d92ce2cad3974,False,False,,protocol_cv_by_scenario,4,test
T_3c74f3f6103e,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2570.txt,Validation_Data_Master\UVD-2570.txt,val_normal,val_normal,,,normal,0,3133,ac13987bc5a2076fbdc15ae5ae51209964fe16c7,False,False,,protocol_cv_by_scenario,4,test
T_be4711a417e3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2571.txt,Validation_Data_Master\UVD-2571.txt,val_normal,val_normal,,,normal,0,1034,47748204b99093c7d094cbcbb9b1dcddde501a66,False,False,,protocol_cv_by_scenario,4,test
T_08fbed059d26,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2572.txt,Validation_Data_Master\UVD-2572.txt,val_normal,val_normal,,,normal,0,393,a4f18257720705bbe17ac7078b3d747999298b65,False,False,,protocol_cv_by_scenario,4,val
T_ce68309851ab,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2573.txt,Validation_Data_Master\UVD-2573.txt,val_normal,val_normal,,,normal,0,1305,1ef05c5b4c78f9c7dab8fabdbf87b7bc6a011458,False,False,,protocol_cv_by_scenario,4,test
T_e5a656964184,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2574.txt,Validation_Data_Master\UVD-2574.txt,val_normal,val_normal,,,normal,0,369,fd76c21b31b0551e641491951668458db58f0e57,False,False,,protocol_cv_by_scenario,4,test
T_a440e5b05e2c,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2575.txt,Validation_Data_Master\UVD-2575.txt,val_normal,val_normal,,,normal,0,1095,ac52391ac7430cbe6ba5cb41e90219ba942131d2,False,False,,protocol_cv_by_scenario,4,val
T_754a97baaabd,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2576.txt,Validation_Data_Master\UVD-2576.txt,val_normal,val_normal,,,normal,0,524,1c663acdc2b3bc0f014fb6971261c6dccece5144,False,False,,protocol_cv_by_scenario,4,test
T_4c36d36be5ab,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2577.txt,Validation_Data_Master\UVD-2577.txt,val_normal,val_normal,,,normal,0,88,6f0d7c04091252784d1cf0b980b4ec49df1e30b0,False,False,,protocol_cv_by_scenario,4,val
T_b66a0c12f4fe,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2578.txt,Validation_Data_Master\UVD-2578.txt,val_normal,val_normal,,,normal,0,133,e0ff2e43dd0da051c89f928ef546f1f2670be9b5,False,False,,protocol_cv_by_scenario,4,val
T_54808fe8f469,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2579.txt,Validation_Data_Master\UVD-2579.txt,val_normal,val_normal,,,normal,0,1305,e5c27cfbf085bd7b4ce96bff135dac920dd5d2c4,False,False,,protocol_cv_by_scenario,4,val
T_0d7fcddea726,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2580.txt,Validation_Data_Master\UVD-2580.txt,val_normal,val_normal,,,normal,0,1130,390520f0b380c1a388971e418a3954405d7e42a7,False,False,,protocol_cv_by_scenario,4,test
T_6a89a63b8723,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2581.txt,Validation_Data_Master\UVD-2581.txt,val_normal,val_normal,,,normal,0,391,4319ee3112c3415aef963c333dab4cfea2626f07,False,False,,protocol_cv_by_scenario,4,val
T_9505384e7ef2,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2582.txt,Validation_Data_Master\UVD-2582.txt,val_normal,val_normal,,,normal,0,1307,aaa01ffbfa1d0d20ada71d6329fb86d87863cec5,False,False,,protocol_cv_by_scenario,4,val
T_f5394928b5ee,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2583.txt,Validation_Data_Master\UVD-2583.txt,val_normal,val_normal,,,normal,0,206,258d7135cd7a4df37df1cfd88e280492bc4bed36,False,False,,protocol_cv_by_scenario,4,val
T_d8f8300443cf,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2584.txt,Validation_Data_Master\UVD-2584.txt,val_normal,val_normal,,,normal,0,107,a90db3427141f4287c22d69e2c7a8f01b79c9459,False,False,,protocol_cv_by_scenario,4,val
T_92f1bacffc20,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2585.txt,Validation_Data_Master\UVD-2585.txt,val_normal,val_normal,,,normal,0,447,c39572979923864ab1fc0fe5c2a369d4ba2d1166,False,False,,protocol_cv_by_scenario,4,test
T_09fe83ca87b7,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2586.txt,Validation_Data_Master\UVD-2586.txt,val_normal,val_normal,,,normal,0,369,fd76c21b31b0551e641491951668458db58f0e57,False,False,,protocol_cv_by_scenario,4,test
T_5a4bf9ae0159,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2587.txt,Validation_Data_Master\UVD-2587.txt,val_normal,val_normal,,,normal,0,369,fd76c21b31b0551e641491951668458db58f0e57,False,False,,protocol_cv_by_scenario,4,test
T_9a69f4bf12c8,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2588.txt,Validation_Data_Master\UVD-2588.txt,val_normal,val_normal,,,normal,0,246,ab075d5a75d42cdc8782cfebfea3ae1b101342c0,False,False,,protocol_cv_by_scenario,4,val
T_23b660aac47c,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2589.txt,Validation_Data_Master\UVD-2589.txt,val_normal,val_normal,,,normal,0,109,2b7eb8eedfc6353fd2a3496413412ce143b06c01,False,False,,protocol_cv_by_scenario,4,test
T_760499d6e8a4,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2590.txt,Validation_Data_Master\UVD-2590.txt,val_normal,val_normal,,,normal,0,230,695846dc070d2beadde9fddb08cb9d85738db4fd,False,False,,protocol_cv_by_scenario,4,test
T_f51009e98cb4,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2591.txt,Validation_Data_Master\UVD-2591.txt,val_normal,val_normal,,,normal,0,2424,15c70f3214f535b0637f47f8a712748f4979eaf4,False,False,,protocol_cv_by_scenario,4,test
T_08b7e1cb78b4,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2592.txt,Validation_Data_Master\UVD-2592.txt,val_normal,val_normal,,,normal,0,206,258d7135cd7a4df37df1cfd88e280492bc4bed36,False,False,,protocol_cv_by_scenario,4,val
T_066dde683e13,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2593.txt,Validation_Data_Master\UVD-2593.txt,val_normal,val_normal,,,normal,0,130,adc24cc0c78ddab2791e0359a22ce1777afbba75,False,False,,protocol_cv_by_scenario,4,val
T_c9a8085c725e,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2594.txt,Validation_Data_Master\UVD-2594.txt,val_normal,val_normal,,,normal,0,189,74cbf744bf89dae41377fb2f68d0204beb9f7070,False,False,,protocol_cv_by_scenario,4,test
T_c20711a0803c,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2595.txt,Validation_Data_Master\UVD-2595.txt,val_normal,val_normal,,,normal,0,206,258d7135cd7a4df37df1cfd88e280492bc4bed36,False,False,,protocol_cv_by_scenario,4,test
T_9c047c65d26d,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2596.txt,Validation_Data_Master\UVD-2596.txt,val_normal,val_normal,,,normal,0,458,32f0b084af264d266ce8d80e55a146a5727aa231,False,False,,protocol_cv_by_scenario,4,test
T_ff6edc7fef2c,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2597.txt,Validation_Data_Master\UVD-2597.txt,val_normal,val_normal,,,normal,0,242,e750fceffc63148f274738c01bb243902b0d5950,False,False,,protocol_cv_by_scenario,4,val
T_a81ef6294ac2,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2598.txt,Validation_Data_Master\UVD-2598.txt,val_normal,val_normal,,,normal,0,481,c13d5961103ba8368d6f2116e2877a837b9d9b45,False,False,,protocol_cv_by_scenario,4,test
T_0f07a0eaf156,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2599.txt,Validation_Data_Master\UVD-2599.txt,val_normal,val_normal,,,normal,0,231,4206311c90f174e11b62d856008b039bf2e5d456,False,False,,protocol_cv_by_scenario,4,val
T_2eb88a2c18f8,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2600.txt,Validation_Data_Master\UVD-2600.txt,val_normal,val_normal,,,normal,0,189,74cbf744bf89dae41377fb2f68d0204beb9f7070,False,False,,protocol_cv_by_scenario,4,test
T_31610ca5d095,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2601.txt,Validation_Data_Master\UVD-2601.txt,val_normal,val_normal,,,normal,0,189,74cbf744bf89dae41377fb2f68d0204beb9f7070,False,False,,protocol_cv_by_scenario,4,val
T_ce609b4a0868,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2602.txt,Validation_Data_Master\UVD-2602.txt,val_normal,val_normal,,,normal,0,107,8772c83e4aa47535aaa344de5aaf3643c8ff8fa7,False,False,,protocol_cv_by_scenario,4,val
T_9a6eeef320a8,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2603.txt,Validation_Data_Master\UVD-2603.txt,val_normal,val_normal,,,normal,0,220,767e3b83d785688af813ac2277a1ae73ab21d206,False,False,,protocol_cv_by_scenario,4,test
T_2877f323edf8,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2604.txt,Validation_Data_Master\UVD-2604.txt,val_normal,val_normal,,,normal,0,206,258d7135cd7a4df37df1cfd88e280492bc4bed36,False,False,,protocol_cv_by_scenario,4,test
T_d73504e7fd48,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2605.txt,Validation_Data_Master\UVD-2605.txt,val_normal,val_normal,,,normal,0,1305,1ef05c5b4c78f9c7dab8fabdbf87b7bc6a011458,False,False,,protocol_cv_by_scenario,4,val
T_d8ebcf68643a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2606.txt,Validation_Data_Master\UVD-2606.txt,val_normal,val_normal,,,normal,0,462,65195e75443ad64ead4a9295a9dfe5224f36f0a9,False,False,,protocol_cv_by_scenario,4,test
T_3efe8b8327c1,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2607.txt,Validation_Data_Master\UVD-2607.txt,val_normal,val_normal,,,normal,0,355,5bbcc2d0d01a97c23db9e95f2a2ce7a07f56c350,False,False,,protocol_cv_by_scenario,4,test
T_8b1954c765e1,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2608.txt,Validation_Data_Master\UVD-2608.txt,val_normal,val_normal,,,normal,0,1305,1ef05c5b4c78f9c7dab8fabdbf87b7bc6a011458,False,False,,protocol_cv_by_scenario,4,val
T_12aa6750526a,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2609.txt,Validation_Data_Master\UVD-2609.txt,val_normal,val_normal,,,normal,0,211,105a48b6b97fa23623134140f23a4fcc8ba00a04,False,False,,protocol_cv_by_scenario,4,val
T_92976dca7efa,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2610.txt,Validation_Data_Master\UVD-2610.txt,val_normal,val_normal,,,normal,0,409,c527d7d84ce4ab210684d9c5d387961c017c2899,False,False,,protocol_cv_by_scenario,4,test
T_c15104ea869d,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2611.txt,Validation_Data_Master\UVD-2611.txt,val_normal,val_normal,,,normal,0,1305,1ef05c5b4c78f9c7dab8fabdbf87b7bc6a011458,False,False,,protocol_cv_by_scenario,4,test
T_dc8780cdb9e3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2612.txt,Validation_Data_Master\UVD-2612.txt,val_normal,val_normal,,,normal,0,211,9f7b34d6e530ca9a22ff79975636902e8a26c854,False,False,,protocol_cv_by_scenario,4,val
T_7f4ff4e44f85,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2613.txt,Validation_Data_Master\UVD-2613.txt,val_normal,val_normal,,,normal,0,107,8772c83e4aa47535aaa344de5aaf3643c8ff8fa7,False,False,,protocol_cv_by_scenario,4,test
T_1e087a053547,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2614.txt,Validation_Data_Master\UVD-2614.txt,val_normal,val_normal,,,normal,0,677,17440f5e25e95d2b22b65c27f5f70c073bcba57d,False,False,,protocol_cv_by_scenario,4,test
T_653612f535ee,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2615.txt,Validation_Data_Master\UVD-2615.txt,val_normal,val_normal,,,normal,0,1255,b08e9f2edf81881bb28772d2c875d6ea2d6585b8,False,False,,protocol_cv_by_scenario,4,test
T_5008366dc447,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2616.txt,Validation_Data_Master\UVD-2616.txt,val_normal,val_normal,,,normal,0,165,1d2f9ab11c90ae5a21b86ecc442979aa562ef124,False,False,,protocol_cv_by_scenario,4,val
T_9eb8670de2af,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2617.txt,Validation_Data_Master\UVD-2617.txt,val_normal,val_normal,,,normal,0,148,a783671048815ce92b839f7610a88fbcc06212e3,False,False,,protocol_cv_by_scenario,4,test
T_e988ef7c5233,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2618.txt,Validation_Data_Master\UVD-2618.txt,val_normal,val_normal,,,normal,0,130,9f1925fad87b13712a43a6f24cedb9ca64f75969,False,False,,protocol_cv_by_scenario,4,test
T_18270e7ad6d2,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2619.txt,Validation_Data_Master\UVD-2619.txt,val_normal,val_normal,,,normal,0,2206,7533ba644911dc778520955701d5eb17468e5961,False,False,,protocol_cv_by_scenario,4,val
T_4cf4bdc547a9,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2620.txt,Validation_Data_Master\UVD-2620.txt,val_normal,val_normal,,,normal,0,1301,099fc8730c06a32e40944d22e4ac87659816f05e,False,False,,protocol_cv_by_scenario,4,test
T_2381cec03bd5,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2621.txt,Validation_Data_Master\UVD-2621.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,test
T_d2aa1afbb365,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2622.txt,Validation_Data_Master\UVD-2622.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,val
T_5ecc6b96b355,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2623.txt,Validation_Data_Master\UVD-2623.txt,val_normal,val_normal,,,normal,0,247,e7f95ae45ac32e087722d7792b9550d784189085,False,False,,protocol_cv_by_scenario,4,val
T_8359b3a722e5,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2624.txt,Validation_Data_Master\UVD-2624.txt,val_normal,val_normal,,,normal,0,107,8772c83e4aa47535aaa344de5aaf3643c8ff8fa7,False,False,,protocol_cv_by_scenario,4,test
T_42748271dfd3,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2625.txt,Validation_Data_Master\UVD-2625.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,val
T_9392f2c9df86,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2626.txt,Validation_Data_Master\UVD-2626.txt,val_normal,val_normal,,,normal,0,477,50dd624ea6d151f586d6e253d6d7546f07da9c36,False,False,,protocol_cv_by_scenario,4,val
T_f1a948d4d9f2,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2627.txt,Validation_Data_Master\UVD-2627.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,test
T_8982092290d7,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2628.txt,Validation_Data_Master\UVD-2628.txt,val_normal,val_normal,,,normal,0,1307,9a6d2e0d4f56a241d7adbdf760026f43150c43d0,False,False,,protocol_cv_by_scenario,4,val
T_09f83870fe62,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2629.txt,Validation_Data_Master\UVD-2629.txt,val_normal,val_normal,,,normal,0,150,779d3ec3fb6ce2af33e2866ea1504bb0df3fefa2,False,False,,protocol_cv_by_scenario,4,val
T_85a0f4d9b103,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2630.txt,Validation_Data_Master\UVD-2630.txt,val_normal,val_normal,,,normal,0,155,b48a550e0f127c336ae788fc23ab100b3b91dc83,False,False,,protocol_cv_by_scenario,4,test
T_19112c5de12f,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2631.txt,Validation_Data_Master\UVD-2631.txt,val_normal,val_normal,,,normal,0,206,f4302db65aed56491ee3aa13732fb2e98d4e7ad5,False,False,,protocol_cv_by_scenario,4,test
T_ec5045361997,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2632.txt,Validation_Data_Master\UVD-2632.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,test
T_8891b324049e,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2633.txt,Validation_Data_Master\UVD-2633.txt,val_normal,val_normal,,,normal,0,459,3bd9d417b2522ca18508d364fab5766df7ad1217,False,False,,protocol_cv_by_scenario,4,val
T_31be67b56d24,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2634.txt,Validation_Data_Master\UVD-2634.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,val
T_4dcc6c8968b5,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2635.txt,Validation_Data_Master\UVD-2635.txt,val_normal,val_normal,,,normal,0,107,0ce0297313bca267fc000dd0a39deae7b2c3e407,False,False,,protocol_cv_by_scenario,4,test
T_e41d022a715e,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2636.txt,Validation_Data_Master\UVD-2636.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,test
T_0414301c11d9,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2637.txt,Validation_Data_Master\UVD-2637.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,test
T_410a9fddae30,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2638.txt,Validation_Data_Master\UVD-2638.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,test
T_dc30091131bf,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2639.txt,Validation_Data_Master\UVD-2639.txt,val_normal,val_normal,,,normal,0,149,d78802546d3f4ff98ee3ac78955ae367c342385e,False,False,,protocol_cv_by_scenario,4,val
T_7f246fec800d,C:\Users\223114186\Desktop\System_Call_Based_Intrusion_Detection\syscall-anomaly-detection\data\raw\adfa-ld\ADFA-LD\Validation_Data_Master\UVD-2640.txt,Validation_Data_Master\UVD-2640.txt,val_normal,val_normal,,,normal,0,657,50fb4c605440048b6ffba82260caf9119d1783b6,False,False,,protocol_cv_by_scenario,4,val
